id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	genre
0yiFHdifwxQ6tkkewHEldp	0.52	0.849	9	-3.794	0	0.186	0.00253	0	0.119	0.774	175.908	236907	4	pop
6uFn47ACjqYkc0jADwEdj1	0.772	0.639	1	-7.119	1	0.467	0.15	0	0.0698	0.261	168.112	166560	4	pop
2T4TRGWHjrZrrwvYiRxgbb	0.769	0.818	6	-1.385	0	0.192	0.263	0	0.0787	0.918	88.017	240800	4	pop
1fk6VPub8muOvt2gdRdkMq	0.778	0.386	2	-15.746	1	0.376	0.793	0.0162	0.1	0.171	82.025	58582	4	pop
5ekXKcX9uPRt5gptPgQAuj	0.813	0.554	9	-6.631	1	0.0544	0.315	0	0.105	0.86	148.011	212869	4	pop
2BUrKZqmgbVopHBTtavWKW	0.548	0.805	7	-5.732	1	0.351	0.212	0.000405	0.408	0.649	142.096	216387	4	pop
7tasCtB3NoZHmDD9iMqs4O	0.823	0.736	11	-6.519	0	0.143	0.00547	0.00286	0.0894	0.435	124.995	220839	4	pop
4skWrtNRmpw1lXFUzuWeAO	0.601	0.887	4	-3.967	1	0.0984	0.0192	1.2e-06	0.3	0.882	170.902	193837	4	pop
3STrZeElFCWScHNqP5BmPq	0.776	0.765	5	-4.66	0	0.331	0.0335	0	0.148	0.892	142.972	84450	4	pop
6gR4EOPRSsNSycZIo00U8L	0.634	0.72	4	-4.104	1	0.112	0.0309	0	0.373	0.53	102.177	213298	4	pop
0Ayhvobfec5AmGvw9X5ykJ	0.603	0.527	10	-6.374	1	0.0303	0.597	0	0.11	0.353	121.965	211764	4	pop
4pICConGRbeu8MTMj3nqjF	0.705	0.814	4	-5.466	0	0.0346	0.00115	0.00312	0.203	0.259	110.0	223279	4	pop
3D3mz2uMaOmxjlLp9yjW1h	0.682	0.532	9	-7.945	0	0.291	0.172	1.05e-06	0.0699	0.56	77.989	155385	4	pop
79dFdz0OVnUQd1G0l9evZ2	0.842	0.706	1	-6.97	1	0.304	0.0609	0	0.0939	0.119	123.987	214174	4	pop
1funND0WDCyZuZ6dI0O8Yg	0.846	0.704	5	-6.694	1	0.42	0.438	0	0.119	0.689	92.491	276400	4	pop
3Z7YNnE7KvUqdxScd1NA8K	0.641	0.609	8	-10.03	1	0.0466	0.00169	0.935	0.0582	0.7	123.008	439038	4	pop
20nM8wgT8Aqw1GCUqdOsuk	0.897	0.58	3	-10.681	0	0.0669	0.0715	0	0.108	0.476	134.505	132901	4	pop
4LjqjZrPd9qTp4qdE0Pbmr	0.686	0.824	4	-6.42	0	0.191	0.454	0	0.351	0.433	139.912	228687	4	pop
7FgLx7CNxdhLMbHXQFdarp	0.57	0.412	5	-8.186	1	0.0718	0.739	2.01e-06	0.813	0.916	113.305	517027	3	pop
0RP5pOVFzpPoO3nLiUmV1d	0.703	0.561	5	-7.717	0	0.0735	0.33	0.00325	0.162	0.566	158.992	199245	4	pop
7LJKlA3EIT2UmMujVquf5S	0.741	0.418	7	-6.997	1	0.0402	0.0492	0.000107	0.212	0.585	103.768	458443	4	pop
2m6Ko3CY1qXNNja8AlugNc	0.559	0.559	11	-6.425	1	0.0358	0.0145	0	0.138	0.338	72.498	220780	4	pop
2MJz8BxxMsERULatmBikDH	0.813	0.415	0	-5.926	1	0.0349	0.777	0	0.131	0.667	91.921	170345	4	pop
1u8c2t2Cy7UBoG4ArRcF5g	0.76	0.703	5	-5.412	1	0.054	0.103	0	0.0913	0.57	95.997	231827	4	pop
4cktbXiXOapiLBMprHFErI	0.775	0.327	11	-7.241	1	0.0557	0.841	0	0.0821	0.595	91.05	189486	4	pop
4iJyoBOLtHqaGxP12qzhQI	0.677	0.696	0	-6.181	1	0.119	0.321	0	0.42	0.464	90.03	198082	4	pop
0cqRj7pUJDkTCEsJkx8snD	0.647	0.8	7	-5.384	1	0.165	0.0647	0	0.334	0.942	160.078	219200	4	pop
0QHEIqNKsMoOY5urbzN48u	0.838	0.525	10	-3.562	1	0.0665	0.345	1.92e-06	0.0771	0.884	144.981	134256	4	pop
7BKLCZ1jbUBVqRi2FVlTVw	0.748	0.524	8	-5.599	1	0.0338	0.414	0	0.111	0.661	95.01	244960	4	pop
2o4KEc2eSVUytZvTzrmyDB	0.567	0.341	9	-10.288	1	0.037	0.848	2.68e-06	0.34	0.237	74.967	208500	4	pop
1xQ6trAsedVPCdbtDAmk0c	0.767	0.481	0	-8.52	0	0.0803	0.234	0	0.269	0.761	150.076	171375	4	pop
0laYHRpNTS6i8FXdupHkJ4	0.858	0.678	1	-3.87	0	0.0469	0.0761	0	0.0741	0.922	117.009	188453	4	pop
6UgaKUJSO0Xp47x6pL1LaA	0.688	0.563	10	-5.945	0	0.0334	0.439	2.57e-06	0.345	0.243	93.023	250773	4	pop
0V3wPSX9ygBnCm8psDIegu	0.637	0.643	4	-6.571	1	0.0519	0.13	1.8e-06	0.142	0.533	97.008	200690	4	pop
3CcST0IaJYHPoi18aMSU5o	0.788	0.859	2	-2.724	1	0.0856	0.281	0	0.0424	0.822	141.02	207853	4	pop
0WtM2NBVQNNJLh6scP13H8	0.801	0.806	11	-5.206	1	0.0381	0.382	0.000669	0.114	0.802	106.999	239318	4	pop
4JGnhhZNN74AIPSMWPWWrY	0.67	0.602	1	-7.596	1	0.413	0.114	0.428	0.297	0.858	205.608	191250	4	pop
4h9wh7iOZ0GGn8QVp4RAOB	0.704	0.797	0	-5.927	1	0.0475	0.0826	0.000745	0.0546	0.825	139.994	148486	4	pop
5PvcfrajConEHGOe7eyNSI	0.693	0.643	4	-5.867	0	0.0828	0.138	0	0.108	0.477	95.055	163450	4	pop
2vzaPcim3iprX4xva0EvZk	0.66	0.315	3	-11.567	0	0.0364	0.528	0.000298	0.104	0.542	91.207	300253	4	pop
3HtL1fIbL6aWEmpHxudwnH	0.693	0.643	4	-5.867	0	0.0828	0.138	0	0.108	0.477	95.055	163450	4	pop
7562OP1Zx84xqrO5ECYour	0.908	0.596	2	-5.861	1	0.367	0.0896	1.7e-05	0.308	0.917	145.156	125374	4	pop
2pkn3GHj8lY6gAfw5bmNky	0.693	0.643	4	-5.867	0	0.0828	0.138	0	0.108	0.477	95.055	163450	4	pop
62qIVPpTFse2HMTkq9TbhY	0.52	0.158	4	-14.433	1	0.067	0.782	1.33e-06	0.222	0.456	93.255	190539	4	pop
1AZtwJeyZK8fkNb5WavO9W	0.449	0.29	10	-5.617	1	0.0552	0.849	0	0.227	0.468	78.541	247107	4	pop
46Oui0ociChxHIMBQKXQx0	0.693	0.643	4	-5.867	0	0.0828	0.138	0	0.108	0.477	95.055	163450	4	pop
66eO90N0vDCiHRTMoG1O76	0.52	0.849	9	-3.794	0	0.186	0.00253	0	0.119	0.774	175.908	236907	4	pop
18du83dbXmMgqxcyac0Rfl	0.693	0.643	4	-5.867	0	0.0828	0.138	0	0.108	0.477	95.055	163450	4	pop
7HtUmYernxSGhC9VV857Vi	0.574	0.852	2	-1.248	1	0.0397	0.0529	0	0.161	0.501	123.038	209027	4	pop
5wJFRAN19WlsXPGZ5Sd3eR	0.768	0.935	11	-4.902	0	0.0598	0.0488	0.00117	0.339	0.8	125.971	189577	4	pop
7LRaySQh3yHE68dVs7Vxah	0.784	0.486	5	-6.497	0	0.0474	0.0538	0.501	0.101	0.0885	110.965	265996	4	pop
10av7fWikMe1XhCrvvVR2B	0.833	0.434	2	-8.795	1	0.431	0.0102	0.0209	0.165	0.281	150.062	204600	4	pop
2ODuRmq7Kb2wgxhtsRlsRm	0.754	0.888	7	-5.454	1	0.0727	0.119	0	0.163	0.89	79.978	340093	4	pop
7MLSzRoG0ACGlHnViMotLn	0.667	0.632	2	-4.802	1	0.0471	0.0189	0	0.0722	0.448	120.128	188493	4	pop
4oVooDwgpm5uZGtMfpLEZj	0.833	0.434	2	-8.795	1	0.431	0.0102	0.0209	0.165	0.281	150.062	204600	4	pop
5W4j4WHDcdAAkEKNlieDBV	0.791	0.493	10	-11.216	1	0.234	0.00922	0.000681	0.0645	0.237	160.032	187167	4	pop
3Nm2uOq30KGzNvdKRylbWl	0.721	0.671	1	-6.683	1	0.111	0.00129	2.97e-06	0.749	0.154	150.136	101906	4	pop
4MGR5dB0hO1UEnx8TJXBM7	0.816	0.591	2	-5.961	0	0.12	0.0854	0	0.108	0.608	100.137	222961	4	pop
0U3mmsWuSgO0n4qF9EdmbS	0.491	0.588	1	-6.177	1	0.0506	0.0281	2.01e-06	0.0906	0.193	113.608	269600	4	pop
1AZ2RtwYAr2enSPHHgvFSj	0.843	0.668	10	-6.673	1	0.0321	0.00761	0.0205	0.142	0.688	112.989	234760	4	pop
2DGTQtzsbzzmLDmeaXy6pm	0.784	0.486	5	-6.497	0	0.0474	0.0538	0.501	0.101	0.0885	110.965	265996	4	pop
0SF8bx4x98P7FBJheGMRRq	0.696	0.942	4	-4.846	0	0.0547	0.0525	0.0125	0.274	0.32	125.0	183495	4	pop
0UDe0N5rTe2ryAuNjilj0h	0.545	0.865	1	-10.249	1	0.213	0.173	0.00536	0.591	0.552	130.629	294561	4	pop
6CmLnLN05OE7i3UkpbRqm5	0.671	0.592	1	-7.821	1	0.407	0.148	0	0.114	0.469	163.9	181486	4	pop
5FsnQZS12M4nv00VziFyv4	0.332	0.566	7	-7.507	1	0.0493	0.429	0	0.644	0.629	71.706	568933	3	pop
460HNOtrZjQrB5i91qMiBJ	0.911	0.65	9	-6.586	1	0.373	0.0672	0	0.0922	0.629	140.329	229333	4	pop
1wgC8cVeq6aqnJJbT3AvRO	0.854	0.62	8	-7.675	1	0.198	0.00185	0	0.0658	0.356	168.12	147553	4	pop
5yykrDdrk1BwjnKjtB7mcj	0.84	0.584	11	-10.008	0	0.0425	0.455	4.28e-05	0.273	0.74	103.832	449859	4	pop
2Vi4spIGqXoqeCd63PWVQM	0.612	0.663	5	-6.522	1	0.208	0.399	0.0207	0.139	0.69	122.129	522410	4	pop
2idyL5FBNC1QAYgBHq4HU6	0.77	0.716	2	-8.15	0	0.052	0.408	0.829	0.0673	0.604	131.999	312000	4	pop
522wyoSi2OUynkjbrK68Tn	0.65	0.305	7	-14.159	1	0.0406	0.892	0	0.728	0.555	130.007	232619	4	pop
35mvY5S1H3J2QZyna3TFe0	0.737	0.802	0	-4.771	1	0.0878	0.468	0	0.0931	0.682	144.015	172325	4	pop
6ocbgoVGwYJhOv1GgI9NsF	0.778	0.317	1	-10.732	0	0.334	0.592	0	0.0881	0.327	140.048	178627	4	pop
0tgVpDi06FyKpA1z0VMD4v	0.599	0.448	8	-6.312	1	0.0232	0.163	0	0.106	0.168	95.05	263400	3	pop
1V6gIisPpYqgFeWbMLI0bA	0.504	0.785	8	-4.802	1	0.104	0.0738	0	0.239	0.502	173.968	210840	4	pop
20I6sIOMTCkB6w7ryavxtO	0.783	0.58	7	-6.548	1	0.0408	0.0114	2.28e-06	0.108	0.66	120.021	193400	4	pop
6naxalmIoLFWR0siv8dnQQ	0.751	0.834	1	-5.444	0	0.0437	0.3	1.77e-05	0.355	0.894	95.053	211160	4	pop
35ovElsgyAtQwYPYnZJECg	0.247	0.299	9	-6.083	1	0.0315	0.899	0	0.131	0.172	177.115	196520	4	pop
0ZP4bO2ywAv44HiEzzHaq5	0.716	0.549	0	-5.086	0	0.0304	0.507	1.56e-06	0.164	0.556	100.01	218400	4	pop
2Ch7LmS7r2Gy2kc64wv3Bz	0.582	0.525	1	-7.163	0	0.0627	0.111	0	0.134	0.51	133.249	260253	4	pop
1Qrg8KqiBpW07V7PNxwwwL	0.644	0.735	8	-5.747	1	0.0391	0.0521	0.144	0.161	0.418	88.98	153947	4	pop
4Dvkj6JhhA12EX05fT7y2e	0.52	0.731	6	-5.338	0	0.0557	0.342	0.00101	0.311	0.662	173.93	167303	4	pop
0HPD5WQqrq7wPWR7P7Dw1i	0.755	0.837	2	-2.718	0	0.142	0.0991	0	0.289	0.714	120.028	199693	4	pop
7ljoW4ckD7r4fCnBHMlBzE	0.743	0.529	7	-6.187	0	0.0505	0.128	0	0.181	0.437	102.048	172933	4	pop
6oxM4HLv8YxVJ64nOhBMtY	0.625	0.652	7	-8.681	1	0.0399	0.0027	0	0.0955	0.89	160.074	64000	4	pop
0O6u0VJ46W86TxN9wgyqDj	0.733	0.67	5	-6.009	1	0.0751	0.121	0	0.121	0.472	100.964	192841	4	pop
7EQGXaVSyEDsCWKmUcfpLk	0.711	0.7	1	-4.805	0	0.046	0.00498	0.000125	0.215	0.801	128.001	211920	4	pop
3c3gQXadzMgaCJlqoqZktF	0.61	0.728	5	-4.347	0	0.0414	0.0722	8.17e-06	0.0895	0.364	93.959	195000	4	pop
3dhd9OFNN5aqOMRdC9Ayma	0.634	0.865	8	-3.842	1	0.135	0.00277	7.07e-06	0.296	0.553	127.971	204507	4	pop
1jNP9vkBPSyT2ql6fjjfi7	0.561	0.965	7	-3.673	0	0.0343	0.00383	7.07e-06	0.371	0.304	128.04	175238	4	pop
6RYhnWvKbHmT3AKDSpws7R	0.561	0.965	7	-3.673	0	0.0343	0.00383	7.07e-06	0.371	0.304	128.04	175238	4	pop
73VShTWZE5Bz5w0Ui9reWO	0.561	0.965	7	-3.673	0	0.0343	0.00383	7.07e-06	0.371	0.304	128.04	175238	4	pop
7HoFxzSSVyEINlg3w7z8k8	0.715	0.372	5	-8.237	1	0.0443	0.638	0	0.169	0.474	91.931	201000	4	pop
7ra9m4kobLI5TvVpwe7vVz	0.601	0.713	4	-3.758	0	0.0449	0.0282	0	0.158	0.464	122.872	169756	4	pop
5g6NV2P5MfMgYgoa7ElPEt	0.601	0.713	4	-3.758	0	0.0449	0.0282	0	0.158	0.464	122.872	169756	4	pop
6GdE71H28YgnAsl783tTTX	0.601	0.713	4	-3.758	0	0.0449	0.0282	0	0.158	0.464	122.872	169756	4	pop
3LkC7k9DqLY4oiSI1PJY12	0.545	0.675	6	-6.474	1	0.0279	0.00617	0.00197	0.209	0.162	124.97	267867	4	pop
5eeIjjnSDZ7KVY4BiD8rNY	0.701	0.425	7	-10.965	1	0.375	0.328	0.13	0.1	0.562	135.128	194088	4	pop
72yP0DUlWPyH8P7IoxskwN	0.667	0.75	0	-4.602	1	0.0906	0.0746	0.000198	0.197	0.486	126.041	202246	4	pop
2sCoBjwuK8WpECRRDxlIJO	0.833	0.434	2	-8.795	1	0.431	0.0102	0.0209	0.165	0.281	150.062	204600	4	pop
4YnRvjo3e1IeTThYuTezgv	0.557	0.442	5	-7.224	1	0.0243	0.731	1.46e-05	0.11	0.213	146.277	309600	4	pop
3rvYcMwzTR4RUuPfPKDik4	0.422	0.537	0	-6.054	1	0.106	0.0101	0.512	0.603	0.369	180.49	820188	4	pop
1DW9jadiw7dnAR4OqBWmAw	0.601	0.713	4	-3.758	0	0.0449	0.0282	0	0.158	0.464	122.872	169756	4	pop
1M6yK92r4sN3A50o53PNtX	0.672	0.876	9	-5.242	1	0.0726	0.141	5.25e-06	0.328	0.641	150.035	228416	4	pop
6By9RgyTo5B1oeBK8a2r0T	0.565	0.546	11	-7.496	0	0.0314	0.189	0.0015	0.17	0.195	139.757	273427	4	pop
0HA8er4xOYkV72KKGbwPX3	0.763	0.336	5	-14.295	1	0.21	0.832	0.113	0.109	0.346	129.964	207401	4	pop
418Khy4akGHhjGW35tmxVz	0.507	0.828	10	-6.023	1	0.0449	0.00711	2.44e-05	0.261	0.489	178.032	211295	4	pop
1nMglHq7NFuRLmKizMQajB	0.492	0.822	2	-4.892	1	0.0647	0.0101	0	0.0793	0.409	159.991	205187	4	pop
3GBwiyJi40qHGN2K3Caz7j	0.733	0.689	10	-9.751	0	0.57	0.0273	0.000507	0.0833	0.0391	75.225	174080	4	pop
1D3CyVeujWevnvyrZThkEB	0.908	0.498	9	-11.779	1	0.399	0.00194	0	0.331	0.186	129.974	147792	4	pop
2hVgZGUmpP6yB0we8dIBAf	0.737	0.996	0	-5.144	1	0.0561	0.00203	0.354	0.0846	0.595	125.003	208320	4	pop
6oI1fMmFTb8D3rFIVOJfz6	0.738	0.405	9	-11.701	1	0.49	0.585	0	0.0928	0.329	165.304	209054	4	pop
1ryzoPRDV86NYCnPLVGNgm	0.8	0.818	11	-20.046	1	0.137	0.0331	0.827	0.0523	0.93	112.189	63500	4	pop
0alDIIfOvQ1WfVCAHhpt9I	0.962	0.684	1	-9.033	1	0.199	0.0176	0.00671	0.161	0.202	105.042	83437	4	pop
