id	name	genres	followers	popularity
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
3rjcQ5VIWCN4q7UFetzdeO	JustaTee	v-pop, vietnamese hip hop, vietnamese melodic rap	618216	55
5fa13NJjmn2uQ3dxZDi2Ge	Bich Phuong	v-pop	1182922	46
0qkGQFUrj8ERPAZcdpa79j	Phuc Du	v-pop	16509	46
71Cy7nzbfpuGJAS5FGxm93	Khoi Vu	vietnamese hip hop	25307	43
6TITnFVRcl0AcZ4syE7Toe	Low G	vietnamese hip hop	471258	56
4sDsgLXhS6If9HrV2mwuSx	hooligan.	v-pop	30335	41
6TITnFVRcl0AcZ4syE7Toe	Low G	vietnamese hip hop	471258	56
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
5UaJojKyJSqngDfoUw0P01	Harmonie		76	36
5dfZ5uSmzR7VQK0udbAVpf	Sơn Tùng M-TP	v-pop, vietnamese melodic rap	3912304	59
23xCr75lKvnFvKi8ImHE7S	Táo	v-pop, vietnamese hip hop	162410	46
3diftVOq7aEIebXKkC34oR	tlinh	indie viet, v-pop, vietnamese hip hop, vietnamese melodic rap	242550	57
2v14NO80QYditUms7sbEIZ	Trung Trần		2200	51
6NF9Oa4ThQWCj6mogFSrVD	W/N	indie viet, v-pop	397900	52
3JkGKNawown8MgcJsDw1WT	Duongg		13102	50
5zifyPCJIZxUBhVq7AydsT	Nâu		515	41
4POahBr8YCPNKGErIiofyx	Lyly	v-pop	140540	43
0zo8kCJVktn7oPnzpkbC2p	14 Casper	viet lo-fi	16781	47
6hnfLIkvDl6pjlAe1YRGXY	Bon Nghiêm		1419	47
2xvW7dgL1640K8exTcRMS4	Chillies	indie viet, v-pop	774716	51
7gJkNlcHtpuOhvl1FIDK1y	T Team	v-pop	38194	37
2NRcG7E1j2sSi8vnUzCcpi	Quân A.P	v-pop	268389	43
6OzE2OdvV2tGAxSBsBuZ74	Hoàng Dũng	v-pop, vietnamese singer-songwriter	457423	55
3Tr8fFMbWxysSzBztIqNPP	WHEE!	indie viet, v-pop	3827	43
6LrBtADUmDoLlcTrg448Qt	TIA	v-pop	18455	45
4NKeJPVrlhASY3FXkQsLGn	fueled by boba		140	35
3Tr8fFMbWxysSzBztIqNPP	WHEE!	indie viet, v-pop	3827	43
7Cp2hGcriAaDUAWpXnSEwm	buitruonglinh	indie viet, v-pop	116138	52
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
7Cp2hGcriAaDUAWpXnSEwm	buitruonglinh	indie viet, v-pop	116138	52
2xK6qcvfXuFFbU0NL95aeo	Thịnh Suy	v-pop, vietnamese singer-songwriter	363094	55
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
6zUWZmyi5MLOEynQ5wCI5f	Da LAB	indie viet, v-pop, vietnamese hip hop	807703	57
4e5LAUvM35jleGg8gElTsP	Miu Lê	v-pop	293675	50
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	canadian contemporary r&b, canadian pop, pop	54730239	96
4bPYvyUn1mWwUwIW57oST2	Emcee L (Da LAB)	v-pop, vietnamese hip hop	60013	53
6zUWZmyi5MLOEynQ5wCI5f	Da LAB	indie viet, v-pop, vietnamese hip hop	807703	57
2ZjO6APYelcHcLd2pWMx8x	Badbies		30	44
4bGPjihFEUsxf9LPn1epOv	Martin Arteta		7274	58
2uSVRVjYZ0PlJPdFHnBETu	creamy	lo-fi chill, sad lo-fi, sad rap	22548	68
2MDj296KJIfgWDNBtHzeFi	11:11 Music Group	sad lo-fi	10443	69
6I6fhqfGXTOJjRsDEl3GYc	Nam Đức	v-pop, vietnamese hip hop	26810	33
6bDWAcdtVR3WHz2xtiIPUi	Fujii Kaze	japanese teen pop	1439180	76
5dfZ5uSmzR7VQK0udbAVpf	Sơn Tùng M-TP	v-pop, vietnamese melodic rap	3912304	59
1W7FNibLa0O0b572tB2w7t	Pink Sweat$	bedroom soul, chill r&b, pop	1532575	71
0tBmmwc8j8zbJxISwdsvjA	Andiez	v-pop, vietnamese singer-songwriter	255460	50
2Xlia1jlI7JDki4Xa42uyK	Phạm Nguyên Ngọc	v-pop, vietnamese singer-songwriter	39618	48
4QC9UUJeYEo4wnbTvuOHLo	VAnh		2403	46
3euFcFd5Dc7JAz6t7oKg7m	BMZ		168	50
7JRDlOAUMJuLKmapm6H2VG	D Blue	v-pop, vietnamese hip hop	28707	41
5Zosih1NRDj5W7mruPqfpu	Killic		266	35
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	canadian contemporary r&b, canadian pop, pop	54730239	96
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
7Cp2hGcriAaDUAWpXnSEwm	buitruonglinh	indie viet, v-pop	116138	52
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
2xvW7dgL1640K8exTcRMS4	Chillies	indie viet, v-pop	774716	51
4x1fUORHa2EsxrQ6ZzAoQ0	Suni Hạ Linh	v-pop	194995	53
0gGd4WhPXBSgDX6fdOHcOw	Rhymastic	v-pop, vietnamese hip hop, vietnamese melodic rap	494632	52
5ayWRfrcpObgDDlzheJ2Gr	TaynguyenSound	v-pop, vietnamese hip hop	114658	47
2SWNzbf1maA3oR4x56Uv9W	Tùng TeA	vietnamese hip hop	22580	44
3HD3V1nGFPwepBO7064Ij0	PC	vietnamese melodic rap	45865	49
7GKDb02uOcMnDS5fUixNEc	New$oulz		5	35
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
6OzE2OdvV2tGAxSBsBuZ74	Hoàng Dũng	v-pop, vietnamese singer-songwriter	457423	55
6CGGvCBHWqQ4HXtn5aLhbh	SOOBIN	v-pop	846653	51
5vV3bFXnN6D6N3Nj4xRvaV	JIN	k-pop	4437192	75
2xK6qcvfXuFFbU0NL95aeo	Thịnh Suy	v-pop, vietnamese singer-songwriter	363094	55
4Uc8Dsxct0oMqx0P6i60ea	Conan Gray	bedroom pop, pop	7174293	82
57g2v7gJZepcwsuwssIfZs	Vũ.	indie viet, rock viet, v-pop, vietnamese singer-songwriter	1394517	59
5fa13NJjmn2uQ3dxZDi2Ge	Bich Phuong	v-pop	1182922	46
1mJGVcicJjUlltZ4okwGhn	traitimtrongvang		156	31
5fa13NJjmn2uQ3dxZDi2Ge	Bich Phuong	v-pop	1182922	46
774uzes7MVqVcuU3r8IE1G	TYSM	indie electropop	11501	41
4QuHX3gBQSN2L2e1A06gE8	KNG		75	30
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
3rjcQ5VIWCN4q7UFetzdeO	JustaTee	v-pop, vietnamese hip hop, vietnamese melodic rap	618216	55
0r63ReVRjxrS4ATbLrdcrL	Hoang Thuy Linh	v-pop	686601	60
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
5Kh0ta0UY4uJ4g2CIdq9V9	Phuong Ly	v-pop	293893	53
1jLYYT9QNuDI4zz4Ky9fyq	TINLE		299	34
23xCr75lKvnFvKi8ImHE7S	Táo	v-pop, vietnamese hip hop	162410	46
6TITnFVRcl0AcZ4syE7Toe	Low G	vietnamese hip hop	471258	56
6fCJf6pkYTHfW1XPc1d4vO	PhucXP	viet lo-fi	17315	37
1yNjtowTJs05S2Xp2g7stg	Freak D	viet lo-fi	54812	46
2bGV8Wgh1Kb4LPk1jyEnbg	GoAllDay	vietnamese trap	1413	30
3QBPcz2xseythnRtmXRN5G	Dkayz		197	29
0nhYBGxxGTXrYIJK93X3LZ	Brian		34	29
26VFTg2z8YR0cCuwLzESi2	Halsey	dance pop, electropop, etherpop, indie poptimism, pop	19028610	83
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
2Bwp23pD4UVsSkchHDZw4F	Karik	v-pop, vietnamese hip hop	168145	50
23Gbd21nBxC1kCtcG2Cd0C	Phùng Khánh Linh	v-pop	80818	50
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
1zSv9qZANOWB4HRE8sxeTL	RPT MCK	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	274992	56
6bmlMHgSheBauioMgKv2tn	Powfu	sad lo-fi, sad rap	1128379	72
35l9BRT7MXmM8bv2WDQiyB	beabadoobee	bedroom pop, bubblegrunge, indie pop	1447063	74
1yNjtowTJs05S2Xp2g7stg	Freak D	viet lo-fi	54812	46
2LX2SKJhvZjyH4Z7XMptjd	Quang Đăng Trần	viet lo-fi	8642	36
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
2U7kaq9BBq7eG2Vyn1D3Ab	Le Thien Hieu	v-pop	12392	44
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
5SrlFeZhl6SkP8gzRcFa0n	Thành Đồng	indie viet	6546	40
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
3XOuN4VDN4EL0GjKov5mWL	Ha Nhi	v-pop	52133	52
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
7JYvtUIBcGDPeh79HNDaf3	CHANEE		70	31
3JlzPlR5FYYa402qPCCaAm	Freaky	vietnamese hip hop, vietnamese melodic rap	24112	37
2mJ25zZes7P6Qkp1fshXKz	GAI	chinese hip hop	35447	36
1CWwyDPjCowRTO4p6A7r6g	Mỹ Tâm	v-pop, vietnamese singer-songwriter	2006974	50
2NRcG7E1j2sSi8vnUzCcpi	Quân A.P	v-pop	268389	43
5Cf9nBDNc99UFkq9Yqap7Q	Trung Quân	v-pop	415068	52
1dmaHHd1Xbd85cT1egYb4w	Truc Nhan	v-pop	668552	47
4npEfmQ6YuiwW1GpUmaq3F	Ava Max	dance pop, pop	5727418	81
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
5ulyphh5uJrH4Gb1JpSMkV	HURRYKNG	vietnamese hip hop	2742	41
7uOyzPXtHba1TMMQA6HJhk	Long Cao	v-pop	8789	39
4POahBr8YCPNKGErIiofyx	Lyly	v-pop	140540	43
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
6M2wZ9GZgrQXHCFfjv46we	Dua Lipa	dance pop, pop, uk pop	37744606	88
4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	gauze pop, indietronica, shiver pop	3540431	79
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
3FwYnbtGNt8hJfjNuOfpeG	Ha Anh Tuan	v-pop	871205	48
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
2dlC6p7Q75wnfhudwTEpxW	Hoài Lâm	v-pop, vietnamese bolero	346822	43
6M2wZ9GZgrQXHCFfjv46we	Dua Lipa	dance pop, pop, uk pop	37744606	88
4r63FhuTkUYltbVAg5TQnk	DaBaby	north carolina hip hop, rap, trap	10352952	82
0KWdVd7ZYhtlm0CLHIFBya	Bằng Kiều	v-pop, vietnamese pop	443235	45
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
3JsHnjpbhX4SnySpvpa9DK	V	j-division, korean ost	11147958	70
0IdAjS2LRieBR3gzoazdAw	MIN	v-pop	838518	54
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	canadian contemporary r&b, canadian pop, pop	54730239	96
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
4fxd5Ee7UefO4CUXgwJ7IP	Giveon	pop, r&b	2683399	80
2WuKU0SYZOQyY3MmE4vtez	New Hope Club	boy band, pop, post-teen pop	941583	56
5xSx2FM8mQnrfgM1QsHniB	Danna Paola	latin pop, latin viral pop, mexican pop, urbano mexicano	4230800	74
2LX2SKJhvZjyH4Z7XMptjd	Quang Đăng Trần	viet lo-fi	8642	36
1RZSSA978w2tUKtXqC6XGZ	Châu Khải Phong	v-pop	208488	37
6ZmHJcmCcc9X2sAyz6cHng	Hiền Hồ	v-pop	164949	36
3OeYidiG0MAcGmiSwTHZf6	Vuong Anh Tu	v-pop	10307	36
3rjcQ5VIWCN4q7UFetzdeO	JustaTee	v-pop, vietnamese hip hop, vietnamese melodic rap	618216	55
6tWaQSIL7reD85PKStNk28	Kha	indie viet, v-pop	87508	39
2dlC6p7Q75wnfhudwTEpxW	Hoài Lâm	v-pop, vietnamese bolero	346822	43
77b4s2pD9ezxA8EVti2cJw	DÍNH	vietnamese hip hop	5938	29
0mOcSvRiLdn5hl18OBUKgW	Trinh		1706	33
3KJopZ2uUclqEtLxQg0FNn	Jack - J97	v-pop	443664	38
4iFNiWhODcMZdmpNkxsTFp	Wowy	vietnamese hip hop, vietnamese trap	81945	37
3AuJ0L9x30MFerjyKlNoZ6	JoliPoli		48	28
3XOuN4VDN4EL0GjKov5mWL	Ha Nhi	v-pop	52133	52
5ptgjFDE2abY6Xwo4ytufN	Vũ Thanh Vân	indie viet	18452	41
67MNhiAICFY6Pwc2YxCO0K	Elley Duhé	alt z, pop	370206	77
3QJUFtGBGL05vo0kCJZsmT	salem ilese	modern indie pop	289050	67
2nSO7JYDbJrYbJmP39qUzj	Binz	v-pop, vietnamese hip hop	804073	52
5UNWQJdUbO8Gbg9Qn3r52M	Touliver	v-pop	165358	49
1L1VfizWn4DkFt602yD80U	ERIK	v-pop	749362	50
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
1LPneWzGLQJfLoEHhgzUL6	Emily Sie		5859	32
4YkqEuVf1Jf2x2XDqJ2CvC	Tóc Tiên	v-pop	165942	48
6zUWZmyi5MLOEynQ5wCI5f	Da LAB	indie viet, v-pop, vietnamese hip hop	807703	57
5UNWQJdUbO8Gbg9Qn3r52M	Touliver	v-pop	165358	49
5OvCh1Nin8AGw7OkxYinBe	Tiên Tiên	v-pop, vietnamese singer-songwriter	389120	47
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
1zSv9qZANOWB4HRE8sxeTL	RPT MCK	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	274992	56
3rjcQ5VIWCN4q7UFetzdeO	JustaTee	v-pop, vietnamese hip hop, vietnamese melodic rap	618216	55
3FZ4GX2mWNn7XElse3fQWd	Khói	v-pop, vietnamese hip hop	193682	50
3y0Tmt0epaxAHy6L89dGGC	Ngô Lan Hương	v-pop	25598	36
59RzfAdSFmb1yxqIlFUNvk	DCROWNFLY		10	28
2FzQt1F2hU6M2h0w9AZ6kT	Rum	v-pop	12009	33
5HASlwzlpymD0oo2GjyJJD	Đaa		216	27
4npEfmQ6YuiwW1GpUmaq3F	Ava Max	dance pop, pop	5727418	81
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
45dkTj5sMRSjrmBSBeiHym	Tate McRae	pop	3269785	80
2xK6qcvfXuFFbU0NL95aeo	Thịnh Suy	v-pop, vietnamese singer-songwriter	363094	55
3mibIJiduF0MVLLAvHZAxw	Noo Phước Thịnh	v-pop	666767	47
3HqSLMAZ3g3d5poNaI7GOU	IU	k-pop	7633970	72
0ebNdVaOfp6N0oZ1guIxM8	SUGA	k-pop	2031909	69
1nX1HVIUo1Zfs3e2v3lFb9	Changg	v-pop	69518	48
284Kopvh7L7NCkz00VFbqt	LeWiuy		77	29
4YXNoMVTHRt01jYaKXTumJ	Raiden	korean electronic	62686	52
6jV25rzTKQ2zMgrqHha1V5	CHANYEOL	k-pop	1729307	60
7cVZApDoQZpS447nHTsNqu	LeeHi	k-pop, pop	1426719	67
3hvinNZRzTLoREmqFiKr1b	CHANGMO	k-rap, korean r&b	269903	59
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
6OzE2OdvV2tGAxSBsBuZ74	Hoàng Dũng	v-pop, vietnamese singer-songwriter	457423	55
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	canadian contemporary r&b, canadian pop, pop	54730239	96
3FZ4GX2mWNn7XElse3fQWd	Khói	v-pop, vietnamese hip hop	193682	50
0129dJuvb9Hn0TJnTLIDnT	Sofia		1299	42
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
0C8ZW7ezQVs4URX5aX7Kqx	Selena Gomez	dance pop, pop, post-teen pop	39050527	85
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
4jQZaxfgwiUJFQagCyZNV4	Ricky Star	vietnamese hip hop	38224	39
0C8ZW7ezQVs4URX5aX7Kqx	Selena Gomez	dance pop, pop, post-teen pop	39050527	85
0823FxAYBXOeMTOWPeH9HH	Sam Ock	ambeat	38212	47
13VDZTUvX9b5ivTysrXuMk	Michelle		2674	38
1PU4kQGbRVMSyvawEYEjFp	Chris James	chill r&b	32412	59
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
0MBNzfGHTiPYag4DupDXUj	Sarah Kang	chill r&b	65574	57
5nlf0Hcw7PI00zee655ZYX	EyeLoveBrandon		3302	44
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
3FwYnbtGNt8hJfjNuOfpeG	Ha Anh Tuan	v-pop	871205	48
6jJ0s89eD6GaHleKKya26X	Katy Perry	dance pop, pop	24079737	85
0hDjKSKjl1DC7ovYTDJHe8	Bruno Major	pop	1017029	68
3FwYnbtGNt8hJfjNuOfpeG	Ha Anh Tuan	v-pop	871205	48
3gIRvgZssIb9aiirIg0nI3	Jeremy Zucker	electropop, pop	2083979	74
5lAfakPZgxFKgiJD6xAF1G	Orange	v-pop	226213	54
3FZ4GX2mWNn7XElse3fQWd	Khói	v-pop, vietnamese hip hop	193682	50
7oOFsgF6y3Z9wI7fgJTbFk	Chau Dang Khoa		25819	45
2xvW7dgL1640K8exTcRMS4	Chillies	indie viet, v-pop	774716	51
2Iclm7DbDF08gVIAs5Rbsk	Superbrothers	v-pop	5737	28
2Bwp23pD4UVsSkchHDZw4F	Karik	v-pop, vietnamese hip hop	168145	50
5lAfakPZgxFKgiJD6xAF1G	Orange	v-pop	226213	54
3diftVOq7aEIebXKkC34oR	tlinh	indie viet, v-pop, vietnamese hip hop, vietnamese melodic rap	242550	57
1zSv9qZANOWB4HRE8sxeTL	RPT MCK	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	274992	56
30eFAXoU2kTjJPf2cq80B8	WEAN	v-pop, vietnamese hip hop, vietnamese melodic rap	144232	40
6kWudkWjOad7NFYhvNfzG0	Cain	vietnamese hip hop	1348	30
52ahCW0tix6IhP2CW50zAq	LCKing		199	30
3KJopZ2uUclqEtLxQg0FNn	Jack - J97	v-pop	443664	38
1zSv9qZANOWB4HRE8sxeTL	RPT MCK	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	274992	56
1Jmkhzve9TuXHUUWGmpANw	Wxrdie	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	72230	46
6w4Cn8sKMa6PYhT91LoTTy	Sony Tran		547	29
6CGGvCBHWqQ4HXtn5aLhbh	SOOBIN	v-pop	846653	51
1Jmkhzve9TuXHUUWGmpANw	Wxrdie	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	72230	46
1Qe80M5yCGc6LLpj6SpDrI	Wokeupat4am		199	32
4kYSro6naA4h99UJvo89HB	Cardi B	dance pop, pop, rap	20822473	82
181bsRPaVXVlUKXrxwZfHK	Megan Thee Stallion	dance pop, houston rap, pop, rap, trap queen	7326978	80
5392HdKV4myTd5QuOED77C	Hoàng Minh Châu	vietnamese singer-songwriter	3081	25
3mibIJiduF0MVLLAvHZAxw	Noo Phước Thịnh	v-pop	666767	47
4R1Ph1IPb4wG0XWzzOcvQa	Tevomxntana	emoplugg	30649	56
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
2rVYwIYNEsMxtt8j5yemHb	T.R.I	indie viet, v-pop, viet lo-fi	127882	52
1U1el3k54VvEUzo3ybLPlM	Kali Uchis	colombian pop, pop	3401001	81
6CGGvCBHWqQ4HXtn5aLhbh	SOOBIN	v-pop	846653	51
2nSO7JYDbJrYbJmP39qUzj	Binz	v-pop, vietnamese hip hop	804073	52
4LuFOXq87Tg0JSl5U7yxFZ	QNT	v-pop, vietnamese hip hop, vietnamese melodic rap	92974	42
4n5ffhJQnreA8J21hPoHfX	RefundBand		65	25
35WVTyRnKAoaGExqgktVyb	Hotel Ugly		164995	74
401ikVSob52311M6Fwnunt	Coldzy	vietnamese hip hop, vietnamese melodic rap	26081	35
0XtC2d9ZVigYA7iMy5YkW0	2pillz		450	40
1Jmkhzve9TuXHUUWGmpANw	Wxrdie	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	72230	46
3FwYnbtGNt8hJfjNuOfpeG	Ha Anh Tuan	v-pop	871205	48
4xnihxcoXWK3UqryOSnbw5	Sasha Alex Sloan	alt z, electropop, pop	1219589	71
6VuMaDnrHyPL1p4EHjYLi7	Charlie Puth	dance pop, pop, viral pop	18725177	84
1TdtsDVivxc6PpkQdNuXdR	Tùng	indie viet	33931	39
7Cp2hGcriAaDUAWpXnSEwm	buitruonglinh	indie viet, v-pop	116138	52
4LuFOXq87Tg0JSl5U7yxFZ	QNT	v-pop, vietnamese hip hop, vietnamese melodic rap	92974	42
1p78jLOtNAcDYznNDVOmqf	Giang		24	26
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
26VFTg2z8YR0cCuwLzESi2	Halsey	dance pop, electropop, etherpop, indie poptimism, pop	19028610	83
1yNjtowTJs05S2Xp2g7stg	Freak D	viet lo-fi	54812	46
0jF7Zlz8P5p74zcH7YwcMU	Anh Quân Idol	vinahouse	17146	38
41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop, k-pop girl group	35479866	86
56mfhUDKa1vec6rSLZV5Eg	Jawsh 685	nz pop	108880	63
07YZf4WDAMNwqr4jfgOZ8y	Jason Derulo	dance pop, edm, pop, pop rap, post-teen pop	11645392	80
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
57g2v7gJZepcwsuwssIfZs	Vũ.	indie viet, rock viet, v-pop, vietnamese singer-songwriter	1394517	59
4w5vfLTFKwpd16ZzmYwcXA	Kimmese	vietnamese hip hop	25559	38
3pc0bOVB5whxmD50W79wwO	keshi	chill r&b, pop	2080736	76
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
2RTF7MrLWGQJQRwVzg0fDz	Đỗ Nguyên Phúc	viet lo-fi	2592	32
2hWTrp9NRxzmPo0oUySx3b	Freak D		16	25
5RmQ8k4l3HZ8JoPb4mNsML	Agust D	k-rap	10341726	66
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
5ulyphh5uJrH4Gb1JpSMkV	HURRYKNG	vietnamese hip hop	2742	41
63SNH9m8M034lCGELVC1dm	Văn Mai Hương	v-pop	291210	48
3Ufoo4BPShhahtCSjgpBLP	Hứa Kim Tuyền	v-pop	48678	50
1X0HaTcdkHW7LviblBiEeq	Rosa Walton		10814	65
5JNkPX6dYGLeEm4cUjHNGc	Hallie Coggins		1862	65
7bmYpVgQub656uNTu6qGNQ	Hwa Sa	k-pop, korean mask singer	3596003	63
2KC9Qb60EaY0kW4eH68vr3	ITZY	k-pop girl group	5001084	75
5JZ7CnR6gTvEMKX4g70Amv	Lauv	pop	5464670	77
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
4LEiUm1SRbFMgfqnQTwUbQ	Bon Iver	eau claire indie, indie folk, melancholia	3324959	76
4npEfmQ6YuiwW1GpUmaq3F	Ava Max	dance pop, pop	5727418	81
5Ib3D8UtLdYZjhVNWzwfoH	Nguyen Ha	indie viet, v-pop, vietnamese singer-songwriter	176151	42
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
5RmQ8k4l3HZ8JoPb4mNsML	Agust D	k-rap	10341726	66
4Uc8Dsxct0oMqx0P6i60ea	Conan Gray	bedroom pop, pop	7174293	82
7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop, k-pop girl group	15926350	81
7Gi6gjaWy3DxyilpF1a8Is	Junior H	corridos tumbados, musica mexicana, nueva musica mexicana, sad sierreno, sierreno	4721294	85
6OzE2OdvV2tGAxSBsBuZ74	Hoàng Dũng	v-pop, vietnamese singer-songwriter	457423	55
4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	gauze pop, indietronica, shiver pop	3540431	79
64tJ2EAv1R6UaZqc4iOCyj	YOASOBI	j-pop, japanese teen pop	4707866	76
1n9JKdEdLxrbgJiqz1WZFJ	Tăng Duy Tân	v-pop	63446	50
4NWh1VEbymD3S6774EbK2Z	Phong Max	viet remix	6924	36
0ZYv8jRFp5YAC29bfjaP9X	Finn Askew		35339	45
4RPhZ2g5GYff0hKNBlZKXh	Ali Hoang Duong	v-pop	14838	34
1RWwtxXnYninjXOkgunJqb	Trấn Thành		12704	29
0GZP40Sf9SE01397j50FCn	#SS		1245	27
2nSO7JYDbJrYbJmP39qUzj	Binz	v-pop, vietnamese hip hop	804073	52
7BWNm2hXOL9wEuinNnWpxy	7UPPERCUTS	rock viet	38027	37
6UiKZD9yB7Gxjol62s431k	Seachains	vietnamese hip hop	23439	40
6RUfMGubOnHT1p3nfeXpBl	Thiều Bảo Trâm	v-pop	90061	39
75Ki5hBCOpDtKGoFyTvLxP	Lou Hoang	v-pop	291416	49
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
